split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_max_leaf_nodes,param_max_samples,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_min_weight_fraction_leaf,param_n_estimators,params
-11.171428571428574,-15.87857142857143,-14.828571428571426,-18.589285714285715,-13.935714285714283,-18.392857142857146,-10.521428571428572,-9.700000000000001,-13.53076923076923,-11.87692307692308,-13.859057971014494,2.9770788634413625,1,0.04609825611114502,0.00703572514536706,0.009917283058166504,0.00446322528008411,10000,log2,9215,0.9304118486424869,0.0,1e-07,1e-07,0.0,10,"{'max_depth': 10000, 'max_features': 'log2', 'max_leaf_nodes': 9215, 'max_samples': 0.9304118486424869, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 10}"
-10.531601240241404,-13.455559334635797,-12.301019560695101,-18.059356387480523,-12.481342988443924,-17.979523756792457,-12.659505089893774,-9.097643304041066,-12.796045878710183,-10.988702814819863,-13.051590262949473,2.786997525117563,1,46.954577922821045,5.840134636681094,2.5130926370620728,0.21319790408476835,8912,log2,3422,0.710266196681631,0.0,1e-07,0.218476216293109,0.0,18061,"{'max_depth': 8912, 'max_features': 'log2', 'max_leaf_nodes': 3422, 'max_samples': 0.710266196681631, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.218476216293109, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 18061}"
-8.631586595469306,-13.251904581069665,-12.474868442467315,-19.405518828808585,-12.170922103990515,-18.633591927521298,-15.094235106292286,-8.769669691779496,-13.480841217048019,-12.207230760884531,-13.420268823164504,3.4039938068152216,1,44.334700441360475,6.404226165204125,2.558803844451904,0.14006613806880489,5327,auto,4261,0.3987673188791374,1.0,0.02923341906614669,0.00516645626897492,0.4228322964344781,18433,"{'max_depth': 5327, 'max_features': 'auto', 'max_leaf_nodes': 4261, 'max_samples': 0.3987673188791374, 'min_impurity_decrease': 1.0, 'min_samples_leaf': 0.02923341906614669, 'min_samples_split': 0.00516645626897492, 'min_weight_fraction_leaf': 0.4228322964344781, 'n_estimators': 18433}"
-8.75534888053908,-12.215064257544773,-13.225577918649995,-20.002719356226795,-12.071428571428573,-19.40517520550436,-16.043083829811774,-8.714285714285714,-13.957333167717293,-12.43428347573924,-13.68948252638268,3.6829106883021496,1,73.52498872280121,10.587407036390163,4.509633231163025,0.3040804156396686,9011,log2,1167,0.1,1.0,0.5,1e-07,0.5,32203,"{'max_depth': 9011, 'max_features': 'log2', 'max_leaf_nodes': 1167, 'max_samples': 0.1, 'min_impurity_decrease': 1.0, 'min_samples_leaf': 0.5, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 32203}"
-8.74639040348964,-12.257448200654308,-13.202181025081785,-19.99690294438386,-12.07142857142857,-19.372126499454744,-15.969858233369687,-8.714285714285714,-13.924544920728126,-12.446423957721667,-13.677183316738576,3.6712285685417188,1,7.49836847782135,1.040922155395283,0.46914594173431395,0.037212648403382044,7142,log2,8171,0.1,1.0,0.5,1.0,0.0,3275,"{'max_depth': 7142, 'max_features': 'log2', 'max_leaf_nodes': 8171, 'max_samples': 0.1, 'min_impurity_decrease': 1.0, 'min_samples_leaf': 0.5, 'min_samples_split': 1.0, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 3275}"
-10.583943307852957,-13.287779557574158,-12.196123342785887,-17.58329447069081,-12.468492293610401,-17.692108662845094,-12.363052634018183,-9.255999571304017,-12.406397440836502,-10.198168282780701,-12.825293247656266,2.6953342959343756,1,131.19956364631653,15.719884598211733,6.9703292608261105,0.5139894131524221,2752,log2,4576,0.6645596338760111,0.0,0.016235247026650766,0.009214101165076082,0.0,49319,"{'max_depth': 2752, 'max_features': 'log2', 'max_leaf_nodes': 4576, 'max_samples': 0.6645596338760111, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.016235247026650766, 'min_samples_split': 0.009214101165076082, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 49319}"
-8.678221198156681,-12.404921658986174,-13.51389861751152,-20.178359447004606,-12.071428571428573,-18.73351152073733,-15.563705069124426,-8.714285714285714,-14.170583126550866,-12.46039205955335,-13.653763207106124,3.5870326586276273,1,71.72232489585876,10.445479504429288,4.305939459800721,0.22862145310066243,10000,log2,3719,0.6513512385229937,1.0,1e-07,1.0,0.5,31000,"{'max_depth': 10000, 'max_features': 'log2', 'max_leaf_nodes': 3719, 'max_samples': 0.6513512385229937, 'min_impurity_decrease': 1.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1.0, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 31000}"
-10.734646657876343,-13.185665830865556,-13.065275346028866,-17.618405457204826,-12.418705733163291,-17.882330372003548,-11.112301767431136,-9.744091750787165,-12.004766227871086,-9.223074789234571,-12.729143869836403,2.818101599317912,1,128.01018686294555,11.043352414981292,5.603650999069214,0.33312588654204023,10000,log2,6035,0.7214554571195122,0.0,1e-07,1e-07,0.0,39654,"{'max_depth': 10000, 'max_features': 'log2', 'max_leaf_nodes': 6035, 'max_samples': 0.7214554571195122, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 39654}"
-8.746838457329307,-12.21404251869566,-13.1754352187747,-19.999290679529008,-12.071428571428568,-19.424812030075184,-16.029254402853496,-8.714285714285714,-13.922981437628904,-12.438638322948158,-13.680844081080469,3.686020963703227,1,32.18480525016785,4.473293707215352,1.952878737449646,0.12683725349734742,5771,auto,6144,0.1,0.0,0.5,1e-07,0.0,14098,"{'max_depth': 5771, 'max_features': 'auto', 'max_leaf_nodes': 6144, 'max_samples': 0.1, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.5, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 14098}"
-8.672514261178923,-12.4790030975894,-13.442920781451265,-20.145858891001655,-12.079164877629884,-18.699261638962152,-15.534257498619889,-8.71922728945593,-14.167160716055093,-12.455225914060179,-13.644216977492363,3.5722217864084946,1,47.570850133895874,7.274701504544834,2.585112762451172,0.1834519176153276,10000,auto,6851,0.7615815920369705,1.0,1e-07,1e-07,0.5,18632,"{'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 6851, 'max_samples': 0.7615815920369705, 'min_impurity_decrease': 1.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 18632}"
-12.97142857142857,-12.850000000000003,-13.07142857142857,-17.935714285714283,-12.342857142857143,-12.921428571428573,-12.964285714285714,-10.535714285714286,-13.015384615384615,-10.08076923076923,-12.888043478260869,1.9812192991871542,1,0.04343676567077637,0.0075651159785540675,0.011462211608886719,0.004467057480359363,5684,log2,3884,0.7114843270017179,0.0,1e-07,1e-07,0.0,10,"{'max_depth': 5684, 'max_features': 'log2', 'max_leaf_nodes': 3884, 'max_samples': 0.7114843270017179, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 10}"
-10.722038511676983,-13.148030453049321,-13.040519643860646,-17.649456386691796,-12.421213343374761,-17.984649231792588,-11.204127370662466,-9.742142073452786,-11.976441805939517,-9.195162794335905,-12.73914013048869,2.8416367466543893,1,115.59477851390838,11.9339141696846,5.344207096099853,0.39890332793305056,10000,log2,3054,0.7167021692608072,0.0,1e-07,0.019994712244306486,0.0,37369,"{'max_depth': 10000, 'max_features': 'log2', 'max_leaf_nodes': 3054, 'max_samples': 0.7167021692608072, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.019994712244306486, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 37369}"
-10.913355722035648,-12.953836218031515,-12.638832917133096,-17.660374867246478,-12.442073538276068,-17.77633973420592,-11.451805447917566,-9.641716180142945,-12.144526359716236,-9.633220506638228,-12.752227492843893,2.732620383614429,1,71.77138915061951,8.620041178169284,3.512423038482666,0.2737657242399641,4832,log2,7644,0.6595144640714891,0.0,1e-07,0.04701336120898566,0.0,24885,"{'max_depth': 4832, 'max_features': 'log2', 'max_leaf_nodes': 7644, 'max_samples': 0.6595144640714891, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.04701336120898566, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 24885}"
-10.836678584972102,-13.032572187009048,-12.437821658811421,-17.589251855463463,-12.422327861747657,-18.084145945067444,-11.77687036134135,-9.512934070101307,-12.197995974446485,-9.755651818791751,-12.790535193154277,2.7736980218000227,1,7.218324542045593,0.8038531756577981,0.40365488529205323,0.049049704525677064,10000,log2,9188,0.5706815020328252,0.0,1e-07,0.05168743535096948,0.0,2637,"{'max_depth': 10000, 'max_features': 'log2', 'max_leaf_nodes': 9188, 'max_samples': 0.5706815020328252, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.05168743535096948, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 2637}"
-10.815623346003942,-12.982282394264542,-12.844467834287641,-17.707710628879376,-12.481093922917768,-17.860133282009333,-11.257668527161623,-9.659896309483711,-12.063089100189135,-9.291384045392128,-12.72559723422223,2.8109391579096212,1,88.29979283809662,10.029765650580327,4.204716777801513,0.3347423421508088,10000,log2,332,0.6805825030296041,0.0,1e-07,0.030384094665891814,0.0,29690,"{'max_depth': 10000, 'max_features': 'log2', 'max_leaf_nodes': 332, 'max_samples': 0.6805825030296041, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.030384094665891814, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 29690}"
-10.726806428571425,-13.074851428571431,-12.976204999999998,-17.597952142857142,-12.462500000000002,-18.07303142857143,-11.362632857142854,-9.622438571428571,-12.01319076923077,-9.392109999999999,-12.759556231884057,2.8282926556414516,1,151.36343791484833,12.917481232599018,7.063084626197815,0.5077066244888557,10000,log2,99,0.5477799447538217,0.0,1e-07,1e-07,0.0,50000,"{'max_depth': 10000, 'max_features': 'log2', 'max_leaf_nodes': 99, 'max_samples': 0.5477799447538217, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50000}"
-10.730051428571429,-13.047943571428572,-12.881340000000003,-17.530733571428573,-12.483585,-18.256161428571424,-11.656447857142856,-9.568560714285713,-12.080848461538459,-9.516307692307691,-12.803844637681157,2.8282072961222084,1,144.67492692470552,11.767902666374406,7.015928268432617,0.526034917974626,10000,log2,752,0.44457663714869744,0.0,1e-07,1e-07,0.0,50000,"{'max_depth': 10000, 'max_features': 'log2', 'max_leaf_nodes': 752, 'max_samples': 0.44457663714869744, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50000}"
-9.819285714285716,-13.269115714285713,-12.354039285714288,-18.625359285714286,-12.271442142857145,-18.034736428571428,-13.59592928571429,-8.825457857142856,-12.962746923076924,-11.231749230769234,-13.113504130434784,2.9995939399240563,1,125.13246445655822,16.16231651058228,6.981728649139404,0.4636608981588059,10000,log2,8460,0.4737910749238611,0.3975561069444265,1e-07,1e-07,0.0,50000,"{'max_depth': 10000, 'max_features': 'log2', 'max_leaf_nodes': 8460, 'max_samples': 0.4737910749238611, 'min_impurity_decrease': 0.3975561069444265, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50000}"
-10.70610808642959,-13.071230792051468,-12.926813389663835,-17.59644491569654,-12.533520857483479,-18.098855351855008,-11.497402772207602,-9.609753819614223,-12.032868988489497,-9.465866364531902,-12.782937531734078,2.8196632899607788,1,77.10329377651215,6.217996740955937,3.7031214952468874,0.2945260937934305,10000,log2,2025,0.516306994753654,0.0,1e-07,1e-07,0.0,26003,"{'max_depth': 10000, 'max_features': 'log2', 'max_leaf_nodes': 2025, 'max_samples': 0.516306994753654, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 26003}"
-10.262950714285713,-13.351234285714286,-12.214339285714287,-17.78488642857143,-12.451210714285711,-17.929977142857144,-12.745052142857144,-9.093915714285714,-12.563522307692306,-10.572843846153843,-12.916251376811593,2.788265370929884,1,129.7414454936981,15.962533469003967,7.010608410835266,0.508233889891364,10000,log2,5406,0.48913268962691425,0.0,1e-07,1e-07,0.06524497349058707,50000,"{'max_depth': 10000, 'max_features': 'log2', 'max_leaf_nodes': 5406, 'max_samples': 0.48913268962691425, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.06524497349058707, 'n_estimators': 50000}"
-8.755064285714285,-12.230228571428572,-13.201111428571425,-19.996119999999998,-12.071428571428573,-19.434284285714288,-16.040857142857142,-8.714285714285714,-13.922839230769231,-12.433962307692306,-13.687287971014493,3.68574838064276,1,115.13809893131256,16.6481070779485,7.03744592666626,0.4216030908285841,2,log2,6359,0.1,0.0,0.5,1.0,0.5,50000,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 6359, 'max_samples': 0.1, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.5, 'min_samples_split': 1.0, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 50000}"
-10.491946428571428,-13.35471,-12.431057142857142,-18.301579285714286,-12.347068571428574,-17.606447142857142,-12.396415000000001,-9.223320714285714,-12.65475923076923,-10.467533076923075,-12.947285652173912,2.79779737296679,1,136.0611403942108,16.951058930133627,7.053630805015564,0.505361827239455,10000,log2,6952,0.7174441605512489,0.16872068283774166,1e-07,0.01398744583901965,0.0,50000,"{'max_depth': 10000, 'max_features': 'log2', 'max_leaf_nodes': 6952, 'max_samples': 0.7174441605512489, 'min_impurity_decrease': 0.16872068283774166, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.01398744583901965, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50000}"
-10.663022142857143,-13.18731142857143,-12.407814999999998,-17.76111428571428,-12.442673571428573,-17.955115714285714,-12.385014999999997,-9.216767142857142,-12.591296153846153,-10.54345076923077,-12.934894130434783,2.7359930390770124,1,130.84974162578584,16.269188421620076,7.068780326843262,0.5176061412815032,10000,log2,4409,0.5006546511559533,0.0,1e-07,0.10863092856307162,0.0,50000,"{'max_depth': 10000, 'max_features': 'log2', 'max_leaf_nodes': 4409, 'max_samples': 0.5006546511559533, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.10863092856307162, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50000}"
-8.9,-12.714285714285714,-13.899999999999997,-20.37142857142857,-12.214285714285714,-19.535714285714285,-15.928571428571429,-8.735714285714286,-13.746153846153847,-12.453846153846152,-13.860869565217389,3.709279751546215,1,0.031006526947021485,0.005078544187108431,0.00942385196685791,0.0041815845187242575,2,log2,10,0.9999999,1.0,0.5,1.0,0.5,10,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 10, 'max_samples': 0.9999999, 'min_impurity_decrease': 1.0, 'min_samples_leaf': 0.5, 'min_samples_split': 1.0, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 10}"
-9.978752857142856,-13.52456214285714,-12.434157857142855,-18.289987857142854,-12.174760714285712,-18.359119285714286,-14.154304999999997,-9.055542142857146,-12.899015384615385,-11.051636923076924,-13.20981963768116,2.972581352936204,1,133.9101541042328,18.926030499073132,6.990997409820556,0.5270170166203252,10000,auto,8357,0.37532979792940624,1.0,1e-07,1e-07,0.0,50000,"{'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 8357, 'max_samples': 0.37532979792940624, 'min_impurity_decrease': 1.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50000}"
-8.642857142857142,-12.285714285714286,-13.171428571428574,-19.914285714285715,-12.085714285714287,-19.785714285714285,-14.171428571428569,-9.0,-13.369230769230768,-12.50769230769231,-13.50144927536232,3.6240168952440777,1,0.035289955139160153,0.007181691722595178,0.01052529811859131,0.005617904232908106,10000,auto,6408,0.3798624378328185,1.0,0.25200544267774316,1e-07,0.06358685286693724,10,"{'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 6408, 'max_samples': 0.3798624378328185, 'min_impurity_decrease': 1.0, 'min_samples_leaf': 0.25200544267774316, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.06358685286693724, 'n_estimators': 10}"
-8.6861,-12.408274285714283,-13.543634285714287,-20.199274285714285,-12.07142857142857,-18.719174285714285,-15.553520000000004,-8.714285714285714,-14.192420000000006,-12.456353846153844,-13.659229999999999,3.587386721520971,1,115.13883302211761,16.774647763900095,7.060731244087219,0.4451262064116713,2,sqrt,10,0.9999999,0.0,0.5,1e-07,0.5,50000,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.5, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 50000}"
-8.65,-12.457142857142856,-13.792857142857141,-20.828571428571426,-12.071428571428571,-18.7,-15.457142857142856,-8.714285714285714,-14.984615384615383,-12.407692307692308,-13.807971014492754,3.7204175540753726,1,0.0357628345489502,0.00610568502715693,0.014069652557373047,0.007740363283219443,10000,log2,2676,0.9999999,1.0,1e-07,1.0,0.0,10,"{'max_depth': 10000, 'max_features': 'log2', 'max_leaf_nodes': 2676, 'max_samples': 0.9999999, 'min_impurity_decrease': 1.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1.0, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 10}"
-8.75318,-12.235265714285715,-13.202444285714288,-20.01370857142857,-12.07142857142857,-19.43922428571428,-16.05087714285715,-8.714285714285714,-13.913922307692303,-12.431973076923079,-13.690017681159418,3.6902828176339373,1,115.66130099296569,16.685924622679554,6.965300393104553,0.4747658947279311,10000,log2,5112,0.1,1.0,1e-07,1.0,0.0,50000,"{'max_depth': 10000, 'max_features': 'log2', 'max_leaf_nodes': 5112, 'max_samples': 0.1, 'min_impurity_decrease': 1.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1.0, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50000}"
-10.66317,-13.100619285714288,-12.946585000000002,-17.578629285714282,-12.47423,-18.14437571428571,-11.532287857142858,-9.65431642857143,-12.051726153846154,-9.441933076923078,-12.787946086956522,2.825135822898372,1,150.0119280099869,12.663488186082594,7.09828245639801,0.5000674047719061,10000,sqrt,7898,0.5024174614123652,0.0,1e-07,1e-07,0.0,50000,"{'max_depth': 10000, 'max_features': 'sqrt', 'max_leaf_nodes': 7898, 'max_samples': 0.5024174614123652, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50000}"
-10.659995016916257,-13.418942274908863,-12.430975110808046,-18.149341708410923,-12.418830811193578,-17.576752603005584,-12.173541136667632,-9.259362952083716,-12.601187668582567,-10.39819095903179,-12.92913264315153,2.755341950563626,1,72.8737841129303,9.403698018171715,3.8504663705825806,0.3102091772345624,10000,log2,10,0.6031974433008186,0.0,1e-07,1e-07,0.0,27235,"{'max_depth': 10000, 'max_features': 'log2', 'max_leaf_nodes': 10, 'max_samples': 0.6031974433008186, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 27235}"
-10.698837174699065,-13.049918535271626,-12.934525049474017,-17.73350804231702,-12.428935973931287,-17.942935631705033,-11.239783430297438,-9.7378751469341,-11.98262200251576,-9.221988094188905,-12.727452152478078,2.843315970569494,1,60.426690745353696,5.109612364437251,2.733700704574585,0.174977306248871,9043,log2,955,0.677995201685255,0.0,1e-07,1e-07,0.0,19202,"{'max_depth': 9043, 'max_features': 'log2', 'max_leaf_nodes': 955, 'max_samples': 0.677995201685255, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 19202}"
-10.693123960087338,-13.170174680343964,-13.035133433597986,-17.6595894312396,-12.390301393545425,-17.942070931411983,-11.1559556703658,-9.730638262789986,-12.00085422254986,-9.255116591288813,-12.733372820777186,2.8345215226802343,1,90.5379876613617,7.734136277003101,4.047542476654053,0.27252227253580497,4912,sqrt,3098,0.6785036410993082,0.0,1e-07,1e-07,0.0,28591,"{'max_depth': 4912, 'max_features': 'sqrt', 'max_leaf_nodes': 3098, 'max_samples': 0.6785036410993082, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 28591}"
-10.733800714285715,-13.174467857142858,-13.071604285714285,-17.624825714285716,-12.368043571428569,-17.86041,-11.162664285714285,-9.701640714285716,-11.978073846153848,-9.211473846153845,-12.719047246376812,2.819453434756315,1,161.11903762817383,14.226583242564203,7.180402636528015,0.43080686435993176,355,sqrt,10000,0.6825157172042445,0.0,1e-07,1e-07,0.0,50000,"{'max_depth': 355, 'max_features': 'sqrt', 'max_leaf_nodes': 10000, 'max_samples': 0.6825157172042445, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50000}"
-9.528571428571428,-13.75357142857143,-12.582142857142856,-17.982142857142858,-12.617857142857144,-21.33928571428571,-14.339285714285714,-8.910714285714286,-13.134615384615383,-12.592307692307692,-13.689855072463768,3.507974316048651,1,0.04840273857116699,0.02356500477926046,0.013449311256408691,0.0099238645438241,2,sqrt,1968,0.5014682338245134,0.0,1e-07,1e-07,0.0,10,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 1968, 'max_samples': 0.5014682338245134, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 10}"
-8.677973258268825,-12.42308233638283,-13.51481351161154,-20.22139338494019,-12.071428571428573,-18.69978888106967,-15.522378606615064,-8.714285714285714,-14.147745358090184,-12.464039408866995,-13.650617548368672,3.5869388456875626,1,9.137218761444093,1.2383077022584732,0.5632983207702636,0.041522174069640594,2,auto,4236,0.5697855393376622,1.0,0.5,1.0,0.5,4060,"{'max_depth': 2, 'max_features': 'auto', 'max_leaf_nodes': 4236, 'max_samples': 0.5697855393376622, 'min_impurity_decrease': 1.0, 'min_samples_leaf': 0.5, 'min_samples_split': 1.0, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 4060}"
-8.755902857142857,-12.238862857142854,-13.20882571428571,-19.993131428571427,-12.071428571428575,-19.358774285714283,-16.050722857142862,-8.714285714285714,-13.938185384615384,-12.436144615384613,-13.683720072463768,3.673445740965105,1,113.5015683412552,16.54221237971134,6.9395252704620365,0.4327341235840791,10000,auto,10,0.1,1.0,0.5,1.0,0.5,50000,"{'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10, 'max_samples': 0.1, 'min_impurity_decrease': 1.0, 'min_samples_leaf': 0.5, 'min_samples_split': 1.0, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 50000}"
-10.708638514633634,-13.164197227855784,-13.057975835238695,-17.704448865177685,-12.392539582068476,-17.89868303773268,-11.162255262897274,-9.813311932965608,-11.995718767171882,-9.19084119906979,-12.73952161725449,2.83191799117867,1,106.8268705368042,9.183665087233239,4.73415596485138,0.31644559973947445,8309,sqrt,10000,0.7211157607688727,0.0,1e-07,1e-07,0.0,33177,"{'max_depth': 8309, 'max_features': 'sqrt', 'max_leaf_nodes': 10000, 'max_samples': 0.7211157607688727, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 33177}"
-10.655347142857142,-13.007284285714286,-12.83303357142857,-17.511692857142858,-12.581292142857142,-18.340052857142858,-11.992885714285714,-9.489242857142855,-12.135717692307695,-9.666146153846155,-12.849100507246376,2.825638651853824,1,140.91247758865356,11.841021852401632,7.024296998977661,0.546850356968053,10000,log2,6287,0.363558230620578,0.0,1e-07,1e-07,0.0,50000,"{'max_depth': 10000, 'max_features': 'log2', 'max_leaf_nodes': 6287, 'max_samples': 0.363558230620578, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50000}"
-8.679331428571428,-12.400965714285714,-13.513025714285712,-20.171314285714285,-12.071428571428571,-18.71904571428572,-15.539051428571428,-8.714285714285714,-14.164242307692307,-12.460015384615387,-13.648069782608696,3.5822406399449593,1,114.01335010528564,16.593322825085295,7.045907187461853,0.4495652910038788,2,auto,2160,0.6681778729105012,1.0,0.5,1e-07,0.0,50000,"{'max_depth': 2, 'max_features': 'auto', 'max_leaf_nodes': 2160, 'max_samples': 0.6681778729105012, 'min_impurity_decrease': 1.0, 'min_samples_leaf': 0.5, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50000}"
-8.726807857142859,-13.296745714285715,-12.287919999999998,-18.888275714285715,-12.312915714285714,-18.444974285714288,-14.25529357142857,-8.630540714285713,-13.171176923076924,-11.791512307692308,-13.190750652173913,3.2690392686573837,1,124.28700711727143,16.642929825800834,7.016469025611878,0.4797792864750085,2,sqrt,10000,0.7624274113960768,0.0,1e-07,1e-07,0.1937993581010795,50000,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 10000, 'max_samples': 0.7624274113960768, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.1937993581010795, 'n_estimators': 50000}"
-10.205549285714287,-12.850502857142857,-13.236492857142855,-17.327485,-11.896735000000003,-18.024773571428568,-11.009972857142856,-9.726197857142859,-11.707266153846152,-8.389145384615382,-12.472038260869564,2.9589567942476336,1,208.9352281808853,32.221295586064954,7.143574500083924,0.5178897564282353,3506,auto,1399,0.6063414539422672,0.0,1e-07,1e-07,0.0,50000,"{'max_depth': 3506, 'max_features': 'auto', 'max_leaf_nodes': 1399, 'max_samples': 0.6063414539422672, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50000}"
-10.607713571428572,-13.397887857142859,-12.804487142857141,-17.79322214285714,-11.945762857142853,-17.7062,-12.063100714285714,-9.433382857142856,-12.302284615384618,-9.271506153846154,-12.760752753623187,2.822901542465646,1,171.1485410451889,26.62175323087042,7.091889071464538,0.5446042796534101,7373,auto,10,0.6043756707924239,0.0,1e-07,1e-07,0.0,50000,"{'max_depth': 7373, 'max_features': 'auto', 'max_leaf_nodes': 10, 'max_samples': 0.6043756707924239, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50000}"
