split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_max_samples,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_min_weight_fraction_leaf,param_n_estimators,params
-9.28253882271903,-11.649833679199219,-12.357142857142858,-18.894524710518972,-12.234045846121651,-21.718075888497488,-17.794396536690847,-8.911285400390625,-12.6867922269381,-12.274030538705679,-13.799105132835498,4.046250134445558,1,4.074767518043518,0.544955121744499,1.7860435247421265,0.3207536641401502,mse,1652,sqrt,7215,0.18157858116463402,0.39261964705796637,0.49414434417392317,0.10126103434066441,0.48117665188345055,1895,"{'criterion': 'mse', 'max_depth': 1652, 'max_features': 'sqrt', 'max_leaf_nodes': 7215, 'max_samples': 0.18157858116463402, 'min_impurity_decrease': 0.39261964705796637, 'min_samples_leaf': 0.49414434417392317, 'min_samples_split': 0.10126103434066441, 'min_weight_fraction_leaf': 0.48117665188345055, 'n_estimators': 1895}"
-9.919034957885742,-13.00610705784389,-13.558999742780413,-17.54007121494838,-11.621107373918806,-17.805821010044642,-9.684928621564593,-9.68014281136649,-11.524961911714994,-7.836538461538462,-12.254539738530697,3.1647413440437826,1,4.636523675918579,0.26159675083090456,0.7691235065460205,0.10659830221856698,mae,10000,auto,10000,0.9999999,0.0,1e-07,1e-07,0.0,1000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1000}"
-9.846499851771764,-12.80414308820452,-13.437000002179827,-17.718213762555802,-11.406714030674525,-17.62457139151437,-10.237285886492048,-9.802927834647042,-11.729923248291016,-8.086231231689453,-12.30357239211815,3.077417108614943,1,2.7632197380065917,0.6240228067373847,0.8220381259918212,0.17043220428455041,mse,10000,auto,10000,0.9999999,0.0,1e-07,1e-07,0.0,1000,"{'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1000}"
-9.892644609723773,-12.903821400233678,-13.514330727713448,-17.399723325456893,-11.651428631373815,-17.615456989833287,-9.876551764351982,-9.842401232038226,-11.541552030123198,-7.86417711698092,-12.246547104655832,3.071714934292885,1,89.856880402565,6.054652116954847,18.187576007843017,3.9728829407348947,mae,10000,auto,10000,0.9999999,0.0,1e-07,1e-07,0.0,20000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20000}"
-10.067428588867188,-12.90605354309082,-13.608110700334821,-17.693482535226003,-11.44300379071917,-17.517767769949778,-9.813481739589147,-9.926639011928014,-11.469042264498198,-8.207381028395433,-12.300413408141205,3.0570745151584995,1,54.450782895088196,12.452402474480085,21.26687972545624,6.100263816773344,mse,10000,auto,10000,0.9999999,0.0,1e-07,1e-07,0.0,20000,"{'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20000}"
-9.97278540475028,-12.895714623587471,-13.467642920357841,-17.21142796107701,-11.51582145690918,-17.6471072605678,-9.836321422031947,-9.756000246320452,-11.56423069880559,-8.105807671180138,-12.231521717016248,3.0182286242302054,1,4.56713764667511,0.3984650756764867,0.7002933025360107,0.13549905647432844,mae,10000,auto,10000,0.9999999,0.0,1e-07,1e-07,0.0,1000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1000}"
-10.379035677228655,-13.01164300101144,-12.651643208095006,-17.38600049700056,-12.297357286725726,-18.876035690307617,-12.586857386997767,-9.34682137625558,-12.356576479398287,-9.434115483210636,-12.860684878584268,2.9668790951649116,1,2.7742900371551515,0.20762648715015988,1.160485863685608,0.27813758555862766,mae,10000,auto,10,0.26661240597576663,0.0,1e-07,1e-07,0.0,1000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10, 'max_samples': 0.26661240597576663, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1000}"
-10.935714176722936,-14.040749686104911,-12.27489253452846,-17.74717848641532,-12.41817855834961,-18.325071607317245,-13.052357264927455,-9.37171472821917,-12.70626919086163,-10.92142310509315,-13.199144916257996,2.7393631537160092,1,2.588941740989685,0.6123020463836022,0.7666866302490234,0.16884498710513193,mae,10000,auto,10000,0.9999999,0.0,1e-07,0.43357310976658037,0.0,1000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.43357310976658037, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1000}"
-9.839321408952985,-13.116071156093053,-13.384678431919642,-17.34203611101423,-11.681213923863002,-17.67296382359096,-9.775821685791016,-9.763357162475586,-11.581461686354418,-7.909730764535757,-12.242333287778107,3.0835024920756933,1,4.562666606903076,0.2936501096900434,0.8338440179824829,0.20430588089730076,mae,10000,auto,10000,0.9999999,0.0,1e-07,1e-07,0.0,1000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1000}"
-9.878162928989955,-12.828464235578265,-13.420905249459404,-17.38233048575265,-11.658823013305664,-17.577747889927455,-9.855786187308174,-9.824108941214424,-11.568998483511118,-7.928717393141526,-12.227818198826002,3.0515469768636425,1,90.45902829170227,7.404282498406232,16.52027585506439,3.6683148052894383,mae,10000,auto,10000,0.9999999,0.0,1e-07,1e-07,0.0,20000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20000}"
-9.865928377423968,-12.84801755632673,-13.425907135009766,-17.464412144252233,-11.757555416652135,-17.5925110408238,-9.858255386352539,-9.744407381330218,-11.559319422795223,-7.9241617642916164,-12.239733170771945,3.0751708756913914,1,84.65266032218933,5.63597567881187,14.948578429222106,2.5006354370732913,mae,10000,auto,10000,0.9999999,0.0,1e-07,1e-07,0.0,20000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20000}"
-9.873167855398995,-12.8818359375,-13.53619875226702,-17.305892944335938,-11.700955663408552,-17.596300397600448,-9.90730721609933,-9.815773010253906,-11.592190375694862,-7.931357750525842,-12.249638916789621,3.0431264558344115,1,83.52624433040619,4.24023873644787,17.338997077941894,3.729095909153549,mae,10000,auto,10000,0.9999999,0.0,1e-07,1e-07,0.0,20000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20000}"
-10.684916360037667,-13.546946389334542,-12.680751528058734,-17.895117895943777,-12.074391501290458,-17.524598802839005,-12.525490897042411,-9.37193216596331,-12.344507951002855,-9.544252248910757,-12.846463189608809,2.7711453804935138,1,59.3152898311615,12.954830959049998,15.73011326789856,3.598378514526442,mae,10000,auto,10000,0.9999999,0.35265416574413505,1e-07,1e-07,0.0,20000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.35265416574413505, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20000}"
-9.348372050694056,-12.686860765729632,-12.371899468558174,-17.31543595450265,-12.32954924447196,-20.200167519705637,-14.545957837785993,-8.984420231410436,-12.568877880389874,-10.557327270507812,-13.11302862305572,3.3229699358785045,1,35.93807210922241,6.531070126038526,10.950256824493408,2.2333029781873166,mae,8949,auto,10000,0.1,0.0,1e-07,1e-07,0.0,15274,"{'criterion': 'mae', 'max_depth': 8949, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.1, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 15274}"
-10.67289297921317,-13.375240870884486,-12.828640801565987,-17.82250349862235,-12.010912214006696,-17.42433738708496,-11.90129634312221,-9.378789629255023,-12.268829052264874,-9.112521244929386,-12.708421347797781,2.802298390480404,1,60.61427268981934,13.59891891485307,16.14107747077942,3.6941535465402318,mae,10000,auto,10,0.885961078321339,0.0,1e-07,1e-07,0.0,20000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10, 'max_samples': 0.885961078321339, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20000}"
-9.995569774082728,-12.839674540928431,-13.394701548985072,-17.352155957903182,-11.792496272495814,-17.745242800031388,-10.087293352399554,-9.818013872419085,-11.574497809776894,-7.972770690917969,-12.29323597230773,3.0411478891503583,1,80.6793217420578,3.5933444194390147,15.668856596946716,3.387344900920932,mae,10000,auto,10000,0.8883803412110192,0.0,1e-07,1e-07,0.0,20000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.8883803412110192, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20000}"
-9.939742497035436,-12.81263269696917,-13.480675288609095,-17.387073516845703,-11.685749871390206,-17.53403036934989,-9.903705051967076,-9.735414232526507,-11.549600161038912,-7.943446232722356,-12.2327241482942,3.0434019314495817,1,86.21741669178009,5.532460341504368,16.46063950061798,3.660233761646082,mae,10000,auto,8292,0.9999999,0.0,1e-07,1e-07,0.0,20000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 8292, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20000}"
-11.222705296107701,-13.433600289481026,-11.98964854649135,-16.97427068437849,-11.994187491280693,-17.325291224888392,-12.391313825334821,-9.209014347621373,-12.183817643385668,-9.300665635329027,-12.629411061604818,2.599266535935493,1,52.39010272026062,10.996512915877245,14.182575750350953,2.7955556108280333,mae,10000,auto,9104,0.9999999,0.0,0.04651879274845381,1e-07,0.0,20000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 9104, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.04651879274845381, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20000}"
-10.051928656441826,-13.035499572753906,-13.314214161464147,-17.44760731288365,-11.70896393912179,-17.465464183262416,-9.656571524483818,-9.775214331490654,-11.432384490966797,-7.899845416729267,-12.215184640193332,3.0570648378588348,1,4.2919892311096195,0.18254136044252192,0.919869065284729,0.2503476370487156,mae,10000,auto,10000,0.9999999,0.0,1e-07,1e-07,0.0,1000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1000}"
-9.777142660958427,-13.08000019618443,-13.336785452706474,-17.378428595406668,-11.521179062979561,-17.82992798941476,-9.82003538949149,-9.788428715297155,-11.567423013540415,-7.700000176062951,-12.216836915499922,3.146047172536793,1,4.151718068122864,0.21929696839325866,0.7080423355102539,0.14417373983316653,mae,10000,auto,10000,0.9999999,0.0,1e-07,1e-07,0.0,1000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1000}"
-9.904285975864955,-12.944178717476982,-13.474607195172991,-17.190820966448104,-11.817392485482353,-17.577678407941544,-10.008964266095843,-9.799892698015485,-11.65265362079327,-7.841769291804387,-12.257079622019893,3.019436003836049,1,4.745836877822876,0.2080193846972077,1.4614004611968994,0.5195536444782415,mae,10000,auto,10000,0.9999999,0.0,1e-07,1e-07,0.0,1000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1000}"
-9.856426783970424,-12.748084204537529,-13.45136478969029,-17.402067729404994,-11.695835930960518,-17.532901763916016,-9.872695922851562,-9.762329918997628,-11.561436873215895,-7.889144310584435,-12.212764159492824,3.0568078255517057,1,82.6345350265503,4.600640032921498,14.267107224464416,2.798481790778747,mae,10000,auto,10000,0.9999999,0.0,1e-07,1e-07,0.0,20000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20000}"
-9.984321594238281,-12.968321119035993,-13.261143003191266,-17.582677841186523,-11.48267868586949,-17.563143048967635,-10.009178161621094,-9.854570933750697,-11.355884845440205,-8.085307194636417,-12.25086940544239,3.047317939721533,1,4.189053034782409,0.19189033314299586,0.7248075246810913,0.14726464631746455,mae,10000,auto,10000,0.9999999,0.0,1e-07,1e-07,0.0,1000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1000}"
-9.934408732822963,-12.832603182111468,-13.403023311070033,-17.376610347202845,-11.713433810642787,-17.561426435198104,-9.954055513654437,-9.81923702784947,-11.535123384915865,-7.962590731107271,-12.244909134463988,3.030633460620873,1,82.88785610198974,5.076405250091067,15.204087495803833,3.203947637227349,mae,8168,auto,8988,0.9999999,0.0,1e-07,1e-07,0.0,20000,"{'criterion': 'mae', 'max_depth': 8168, 'max_features': 'auto', 'max_leaf_nodes': 8988, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20000}"
-9.230052947998047,-11.647773742675781,-12.357142857142858,-18.903834751674108,-12.20565686907087,-21.733727591378347,-17.811274937220983,-8.921725681849889,-12.665879763089693,-12.263659257155199,-13.793048250502434,4.059072059281037,1,44.838047885894774,11.17692612740324,14.263882160186768,2.863710810224297,mse,10000,log2,10000,0.9999999,1.0,0.5,1.0,0.5,20000,"{'criterion': 'mse', 'max_depth': 10000, 'max_features': 'log2', 'max_leaf_nodes': 10000, 'max_samples': 0.9999999, 'min_impurity_decrease': 1.0, 'min_samples_leaf': 0.5, 'min_samples_split': 1.0, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 20000}"
-8.759546552385602,-12.24702889578683,-13.210278647286552,-20.012200491768972,-12.071428571428571,-19.324113028390066,-16.089521135602677,-8.714285714285714,-13.954591604379507,-12.433982555682842,-13.688761642013771,3.673251335330689,1,40.491731429100035,9.451212459413089,14.287130403518677,2.6645508291824345,mae,10000,auto,10000,0.1,0.0,1e-07,1.0,0.5,20000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.1, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1.0, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 20000}"
-8.703455788748604,-12.421649660382952,-13.000598362513951,-19.789549691336497,-12.08952522277832,-19.28774779183524,-15.82868412562779,-8.701183864048549,-13.76312490609976,-12.343190706693209,-13.600692942522574,3.6193190564973725,1,41.52464883327484,8.207503226452559,17.299421644210817,4.17734511309196,mae,2,log2,10,0.1,1.0,1e-07,1e-07,0.5,20000,"{'criterion': 'mae', 'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 10, 'max_samples': 0.1, 'min_impurity_decrease': 1.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 20000}"
-10.016321454729352,-13.205249786376953,-13.32321412222726,-17.399035590035574,-11.661499977111816,-17.680071694510325,-9.92375019618443,-9.80235753740583,-11.676615788386417,-7.780538118802584,-12.283362360968106,3.08222780340542,1,4.2398375272750854,0.08289723611552671,0.8995112895965576,0.2395306260417088,mae,10000,auto,10000,0.9999999,0.0,1e-07,1e-07,0.0,1000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1000}"
-9.887192862374443,-12.802358899797712,-13.498421260288783,-17.40872301374163,-11.715944971357073,-17.53708975655692,-9.870805195399694,-9.782907213483538,-11.526732224684496,-7.930757375863882,-12.231851950935695,3.052565303073244,1,86.63400530815125,4.548593344229988,19.32572000026703,5.293131830687629,mae,10000,auto,10000,0.9999999,0.0,1e-07,1e-07,0.0,20000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20000}"
-9.899666104997907,-12.8798520224435,-13.437342507498604,-17.35644612993513,-11.64841638292585,-17.616947719029017,-9.869078227451869,-9.801919664655413,-11.55542461688702,-7.909920912522536,-12.233223583387291,3.0578769416815668,1,83.37580530643463,4.496840105639274,14.288162684440612,2.3499471828590446,mae,10000,auto,10000,0.9999999,0.0,1e-07,1e-07,0.0,20000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20000}"
-8.847263881138392,-13.428316116333008,-12.227505275181361,-17.80599675859724,-12.58343233380999,-19.275075367518834,-14.33118030003139,-8.698504856654576,-12.776236607478214,-11.086615048922026,-13.123035652050074,3.252009195996126,1,47.676945900917055,9.474689108326533,19.094792628288268,4.502644112940311,mae,10000,auto,10,0.1,0.0,1e-07,1e-07,0.19328107680615653,20000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10, 'max_samples': 0.1, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.19328107680615653, 'n_estimators': 20000}"
-8.689963204520089,-12.407783508300781,-13.538333347865514,-20.229834420340403,-12.071428571428571,-18.683185032435826,-15.544654846191406,-8.714285714285714,-14.21447020310622,-12.456971388596754,-13.659719577734021,3.587234291273539,1,3.7575268030166624,0.8969134592033239,1.4803078889846801,0.3707903688087901,mae,10000,log2,10,0.9999999,1.0,1e-07,1.0,0.5,1718,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'log2', 'max_leaf_nodes': 10, 'max_samples': 0.9999999, 'min_impurity_decrease': 1.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1.0, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 1718}"
-9.766321182250977,-12.930750165666852,-13.301713943481445,-17.259856632777623,-11.903214454650879,-17.577928270612443,-9.901749747140068,-9.91250010899135,-11.447884486271786,-7.95907710148738,-12.23222451970197,3.0218842787198272,1,4.305095505714417,0.24871443536619872,0.7889137744903565,0.1807048793159977,mae,5987,auto,10000,0.9999999,0.0,1e-07,1e-07,0.0,1000,"{'criterion': 'mae', 'max_depth': 5987, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1000}"
-8.684596470424108,-12.412971496582031,-13.549203600202288,-20.2022705078125,-12.071428571428571,-18.71019962855748,-15.566192626953125,-8.714285714285714,-14.18914560171274,-12.455376845139723,-13.66039762635162,3.587351902994242,1,42.32207069396973,9.46121105329705,15.687637829780579,3.42068338086982,mae,10000,log2,10,0.9999999,0.0,0.5,1.0,0.0,20000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'log2', 'max_leaf_nodes': 10, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.5, 'min_samples_split': 1.0, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20000}"
-9.875684193202428,-12.797965458461217,-13.445512226649694,-17.37050219944545,-11.739580290658134,-17.590862819126674,-9.913514818464007,-9.770617893763951,-11.597103999211239,-7.886746333195613,-12.23441603563834,3.0558777781441884,1,85.10654351711273,4.63757886342416,17.93222107887268,4.637938021348674,mae,3230,auto,10000,0.9999999,0.0,1e-07,1e-07,0.0,20000,"{'criterion': 'mae', 'max_depth': 3230, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20000}"
-10.599964141845703,-13.921878269740514,-12.37307139805385,-18.033726828438894,-12.41035897391183,-17.933107103620255,-13.534864698137556,-9.231448582240514,-12.698075221135067,-10.78711172250601,-13.172792102979576,2.773976867998056,1,51.47589521408081,11.640517157559898,16.96885178089142,4.014646652497353,mae,2,auto,10000,0.9999999,0.0,1e-07,1e-07,0.0,20000,"{'criterion': 'mae', 'max_depth': 2, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20000}"
-9.887081691196986,-12.876589911324638,-13.438898631504603,-17.383593150547572,-11.728351865495954,-17.57904270717076,-9.948096411568779,-9.794059208461217,-11.551507803109976,-7.8827523451585035,-12.243082405864328,3.0535150884560567,1,84.33194277286529,5.743513134371971,14.061517691612243,2.809688366201266,mae,4568,auto,4786,0.9999999,0.0,1e-07,1e-07,0.0,20000,"{'criterion': 'mae', 'max_depth': 4568, 'max_features': 'auto', 'max_leaf_nodes': 4786, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20000}"
-10.079683576311384,-12.831855501447405,-13.326441356113978,-17.35467665536063,-11.825937407357353,-17.801339285714285,-10.472107206072126,-9.735587528773717,-11.672738295335035,-8.109950138972355,-12.356244557145713,3.002454940846532,1,74.42129340171815,4.198046587914677,14.09861524105072,2.751837935888918,mae,4229,auto,9131,0.7612180402613987,0.0,1e-07,1e-07,0.0,20000,"{'criterion': 'mae', 'max_depth': 4229, 'max_features': 'auto', 'max_leaf_nodes': 9131, 'max_samples': 0.7612180402613987, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20000}"
-9.875755855015345,-12.855948311941964,-13.443537030901227,-17.376653126307897,-11.700100081307548,-17.53285162789481,-9.932703290666852,-9.771957124982562,-11.571661729079027,-7.937630873460036,-12.23531807332799,3.040506647600809,1,81.79092121124268,4.565562844802449,14.064938831329346,2.8448121279936998,mae,9567,auto,9156,0.9999999,0.0,1e-07,1e-07,0.0,20000,"{'criterion': 'mae', 'max_depth': 9567, 'max_features': 'auto', 'max_leaf_nodes': 9156, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20000}"
-10.645531790597099,-13.178728921072823,-13.174955912998744,-17.667744500296457,-12.31829833984375,-17.683735711233957,-10.84422847202846,-9.779748099190849,-11.981871384840746,-8.988511892465445,-12.657366572946742,2.8410278112301857,1,66.76903743743897,5.417077166762862,14.245185613632202,2.8133662785311127,mae,4413,sqrt,8988,0.9999999,0.0,1e-07,1e-07,0.0,20000,"{'criterion': 'mae', 'max_depth': 4413, 'max_features': 'sqrt', 'max_leaf_nodes': 8988, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20000}"
-9.89881433759417,-12.76970372881208,-13.360278265816826,-17.368828092302596,-11.664124488830566,-17.594001497541154,-9.845693043300084,-9.814562661307198,-11.603777078481821,-7.9489749028132515,-12.221810589665951,3.0451444920190074,1,81.85166344642639,4.561723398145477,14.06028664112091,2.745670534983073,mae,4464,auto,9995,0.9999999,0.0,1e-07,1e-07,0.0,20000,"{'criterion': 'mae', 'max_depth': 4464, 'max_features': 'auto', 'max_leaf_nodes': 9995, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20000}"
