split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_min_weight_fraction_leaf,param_n_estimators,params
-11.563802696876431,-12.064118429065346,-11.989862370197638,-21.72538726586397,-10.113270988366327,-11.661395148902884,-9.933627648488223,-12.142618454992546,-11.527936946246207,-8.399161562834035,-12.134009741641941,3.4210117423347572,1,3.2418128728866575,0.7837780893176428,0.3789052486419678,0.0747595683759396,False,mse,10000,auto,10000,3,46,0.01991645583478294,1604,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 46, 'min_weight_fraction_leaf': 0.01991645583478294, 'n_estimators': 1604}"
-11.670871919105346,-12.062536338704,-12.00592209674149,-21.685392406670214,-9.963605115434278,-11.543202758014655,-9.913202638141012,-12.196344919659234,-11.655639325520763,-8.366131880945675,-12.128052886487911,3.4219821321560246,1,4.576403784751892,0.9434491211575258,0.5520482778549194,0.1338536366224256,False,mse,10000,auto,10000,3,43,0.0013624213050492638,2313,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 43, 'min_weight_fraction_leaf': 0.0013624213050492638, 'n_estimators': 2313}"
-11.677709960017921,-12.117925061749851,-12.017764630210024,-21.74756281160594,-10.048215030512697,-11.569146168421495,-9.930845027472742,-12.187037243466529,-11.523174259106256,-8.337931869727447,-12.13805032198449,3.437654188451371,1,5.508476114273071,1.2760188285695315,0.6785370826721191,0.138180946790784,False,mse,10000,auto,10000,3,48,0.009715881556295745,2868,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 48, 'min_weight_fraction_leaf': 0.009715881556295745, 'n_estimators': 2868}"
-11.714161635677442,-12.056870699103703,-12.119085703536022,-21.61799865440733,-10.105570524338091,-11.425304779508954,-9.867182150392027,-12.285891859834255,-11.70129173322839,-8.429062135392858,-12.154313343984297,3.3911918042780713,1,7.917500138282776,1.8439347766620355,0.9042280435562133,0.20420579909698905,False,mse,10000,auto,10000,3,38,0.00560348985322392,4307,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 38, 'min_weight_fraction_leaf': 0.00560348985322392, 'n_estimators': 4307}"
-11.639567893803395,-12.124406924461425,-12.086985295370507,-21.611030365093814,-10.061182990252089,-11.717769742718978,-9.98785489154195,-12.146918039133839,-11.511687657538518,-8.358310110976008,-12.146477157798692,3.3906900163539664,1,4.85119993686676,1.1083513370339824,0.6437090396881103,0.12622852938092843,False,mse,10000,auto,10,3,44,0.0045758779104279725,2905,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10, 'min_samples_leaf': 3, 'min_samples_split': 44, 'min_weight_fraction_leaf': 0.0045758779104279725, 'n_estimators': 2905}"
-11.629261725445383,-11.721391532062125,-12.040032756056466,-21.88379075040988,-9.88137682597882,-11.654381680527099,-9.974681869973537,-12.239515340862354,-11.650559038510426,-8.26528524467634,-12.115252169173104,3.492058407085153,1,0.32263879776000975,0.0608915766011979,0.11346330642700195,0.0100284022655164,False,mse,10000,auto,10000,3,44,0.014554869100574344,100,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 44, 'min_weight_fraction_leaf': 0.014554869100574344, 'n_estimators': 100}"
-11.590352224535764,-12.194180181649113,-12.084559380793912,-21.50762793824977,-10.314880980571148,-11.516498076875504,-9.759859237004084,-12.416606226705907,-11.441184860472397,-8.475178371831054,-12.152445563635391,3.355176518699342,1,0.32859718799591064,0.017944663814298756,0.10761032104492188,0.002542622309808246,False,mse,10000,auto,10000,3,40,0.021708260305745124,100,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 40, 'min_weight_fraction_leaf': 0.021708260305745124, 'n_estimators': 100}"
-11.705388555265479,-11.611572328931661,-12.081919409687474,-21.656762142137666,-10.33220106366323,-11.50981244861256,-9.951411740102552,-12.12974239328616,-11.841577088363888,-8.262597750875635,-12.130032939836195,3.402828770396186,1,0.3127107858657837,0.059787493584084965,0.1081322431564331,0.0034574046765723718,False,mse,10000,auto,10000,3,45,0.0036285440563838135,100,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 45, 'min_weight_fraction_leaf': 0.0036285440563838135, 'n_estimators': 100}"
-11.63216508135542,-12.262847036878238,-12.195469583155386,-21.75074441861959,-9.676105275202776,-11.743008438168152,-10.025660452407132,-12.127971870798985,-11.533949908149635,-8.533074632368388,-12.16961342541405,3.434980986063429,1,0.3406965255737305,0.017860590180550365,0.11563372611999512,0.011591656524960327,False,mse,10000,auto,10000,3,49,0.017729119893604116,100,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 49, 'min_weight_fraction_leaf': 0.017729119893604116, 'n_estimators': 100}"
-11.826036661792571,-12.083572964086873,-12.05437707404656,-21.586839681189815,-9.917877944596409,-11.323565600516106,-9.85643629000866,-12.221789307221027,-11.67631210701133,-8.299458874287689,-12.106993542772003,3.4102367620520235,1,0.3306128740310669,0.07479704779844269,0.11256380081176758,0.005681138825396639,False,mse,10000,auto,10000,3,39,0.0,100,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 39, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100}"
-11.701894599852668,-12.067543553178528,-12.128344813809633,-21.59312041497553,-10.10489988071264,-11.431508931747846,-9.88473548424889,-12.161880628455263,-11.678585467880405,-8.382021327611692,-12.135766322029191,3.3881452095130626,1,9.630420279502868,2.404521411822506,1.039254856109619,0.2172613771258628,False,mse,10000,auto,10000,3,39,0.0027563120908734163,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 39, 'min_weight_fraction_leaf': 0.0027563120908734163, 'n_estimators': 5000}"
-11.680741359406678,-12.045621907647458,-12.074630255188293,-21.638495087584147,-10.062932524988632,-11.434687698147455,-9.870437635052616,-12.203028843201427,-11.701296202638332,-8.430583088124825,-12.136249250146639,3.399369078378716,1,9.218728017807006,2.1998590983783277,1.0299097537994384,0.21259079282110674,False,mse,10000,auto,7432,3,39,0.004471177150186869,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 7432, 'min_samples_leaf': 3, 'min_samples_split': 39, 'min_weight_fraction_leaf': 0.004471177150186869, 'n_estimators': 5000}"
-11.68846601279002,-12.02035586949049,-12.095289720485157,-21.62839687334031,-10.072133574220004,-11.446564597308251,-9.906794430809219,-12.237738631937809,-11.679924437695494,-8.401391766042268,-12.139661509168304,3.3967729025967865,1,9.140638828277588,2.1638028094106847,1.032993984222412,0.2140214538465428,False,mse,10000,auto,10000,3,39,0.004872241289571085,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 39, 'min_weight_fraction_leaf': 0.004872241289571085, 'n_estimators': 5000}"
-11.701907993559413,-12.057661697969678,-12.089879456153286,-21.608956668176972,-10.126900480976765,-11.408149278185213,-9.882147621989253,-12.219889629389845,-11.673907525799015,-8.43235967880191,-12.142348784945645,3.386711357511512,1,9.22528305053711,2.125227886053481,1.047084593772888,0.19825517537554502,False,mse,10000,auto,10000,3,39,0.00563642260386378,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 39, 'min_weight_fraction_leaf': 0.00563642260386378, 'n_estimators': 5000}"
-11.689829085116523,-12.079760920721192,-12.06359073943116,-21.662281821902894,-10.004147840789837,-11.512578250075505,-9.894911042404793,-12.18224621058457,-11.65329942415245,-8.376555469493258,-12.133951858262854,3.412973980070963,1,9.348798179626465,2.2877081332620848,1.0332271814346314,0.2137944401962986,False,mse,10000,auto,10000,3,42,0.004948218005632103,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 42, 'min_weight_fraction_leaf': 0.004948218005632103, 'n_estimators': 5000}"
-11.685732591649863,-12.06864428770383,-12.104509483901868,-21.629250580499356,-10.091661399116713,-11.419754878702612,-9.872076623029168,-12.189405209110014,-11.705716372343172,-8.42498512630212,-12.1413448617968,3.3955288849616796,1,9.373921275138855,2.191528151106182,1.0401690483093262,0.23302724074573872,False,mse,10000,auto,10000,3,39,0.006426807855848599,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 39, 'min_weight_fraction_leaf': 0.006426807855848599, 'n_estimators': 5000}"
-11.694393615854011,-12.050006798825791,-12.099618438573295,-21.598428455496823,-10.128746859682526,-11.451626069045398,-9.87937622263981,-12.19728868544792,-11.679421284494582,-8.406395360577685,-12.140684284692716,3.38569068101698,1,9.218785977363586,2.1897691706081686,1.0372115850448609,0.2159762177900618,False,mse,10000,auto,10000,3,39,0.006543568380124366,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 39, 'min_weight_fraction_leaf': 0.006543568380124366, 'n_estimators': 5000}"
-11.710316840360912,-12.032631242718335,-12.116535883739328,-21.61142482656838,-10.092241319304854,-11.445917361434821,-9.899542490059847,-12.204459719349874,-11.656586450764818,-8.40071621998476,-12.139189501890655,3.39116453634323,1,9.16370484828949,2.1528346469173285,1.0375186443328857,0.2215376425660732,False,mse,10000,auto,10000,3,39,0.00679589513346185,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 39, 'min_weight_fraction_leaf': 0.00679589513346185, 'n_estimators': 5000}"
-11.691381686179131,-12.04570974387748,-12.084478783298493,-21.61452416136298,-10.052207604352226,-11.413627877163574,-9.88751844120472,-12.145567128302522,-11.700159095067454,-8.392324371844834,-12.124891325877226,3.396451221590192,1,9.054085683822631,2.103101801465104,1.0350601434707642,0.21504190265010276,False,mse,10000,auto,6120,3,39,0.005423697988379931,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 6120, 'min_samples_leaf': 3, 'min_samples_split': 39, 'min_weight_fraction_leaf': 0.005423697988379931, 'n_estimators': 5000}"
-11.75051592993377,-12.068360117671167,-12.131766286571334,-21.730915089875214,-10.181548444234156,-11.294731610725345,-9.89304573283073,-12.304737564356488,-11.712423773716004,-8.535910012223226,-12.182811737443004,3.4080042131026076,1,0.2786057710647583,0.026867186489459488,0.11168177127838134,0.007711680480521326,False,mse,10000,auto,10000,3,37,0.0,100,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 37, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100}"
-11.68996973758668,-12.062578023835076,-12.086179314671384,-21.61584752132073,-10.053854351203288,-11.470112803265154,-9.885751126016169,-12.18146476656091,-11.69196005292963,-8.402088127294826,-12.136007649250212,3.394771049025715,1,9.222886300086975,2.2258115575244184,1.0367092132568358,0.21636847940466605,False,mse,10000,auto,10000,3,40,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 40, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.671378778187137,-12.019594497858648,-12.020444404112908,-21.6864417111126,-9.969538621004586,-11.532150837652669,-9.903512977760728,-12.200622712982776,-11.640805311272356,-8.328012614769786,-12.119095157080686,3.4271026073896276,1,3.2797677516937256,0.7646920362508872,0.40813503265380857,0.06538596224732185,False,mse,10000,auto,10000,3,44,0.0,1803,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 44, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1803}"
-11.688829017661146,-12.029963613325188,-12.07024810801547,-21.661556742875614,-10.001333295912854,-11.58421211722267,-9.943876946246768,-12.149092656988985,-11.669970031240338,-8.37462609356711,-12.139164755849302,3.4086728162358577,1,2.843990707397461,0.6310308951627887,0.3782429933547974,0.08745700567497003,False,mse,10000,auto,10000,3,44,0.0,1593,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 44, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1593}"
-11.655076889306336,-12.181653667612487,-12.02724877422128,-21.600339273491116,-10.05482798315072,-11.66599226721189,-10.027788698229745,-12.13511255203104,-11.551501868297146,-8.321487577592565,-12.144035119597637,3.389559893162209,1,2.9848233222961427,0.6614776784845395,0.44385035037994386,0.08170582285299073,False,mse,10000,auto,10,3,44,0.0,1833,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10, 'min_samples_leaf': 3, 'min_samples_split': 44, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1833}"
-11.699832643749424,-12.047386012678693,-12.060424118120547,-21.657228178965212,-9.942783449676845,-11.549418831616983,-9.909314440219962,-12.222732636580728,-11.69316759336942,-8.377525784671867,-12.137656758039144,3.413306887716467,1,4.069541263580322,0.9363034733078534,0.48745198249816896,0.09368072328113423,False,mse,10000,auto,10000,3,42,0.006911375805457355,2241,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 42, 'min_weight_fraction_leaf': 0.006911375805457355, 'n_estimators': 2241}"
-11.701905721124271,-12.076208836817479,-12.083727436039197,-21.60382419719803,-10.121375841716787,-11.451789241647676,-9.893537685710701,-12.174339829701642,-11.653376432925514,-8.393634444689951,-12.137626513420967,3.388313612585529,1,9.246869969367982,2.2257536471301513,1.0279695034027099,0.21173075431004731,False,mse,10000,auto,10000,3,40,0.0026137522798454576,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 40, 'min_weight_fraction_leaf': 0.0026137522798454576, 'n_estimators': 5000}"
-11.686574444516573,-12.06601346899821,-12.086228005460717,-21.630351542939547,-10.115881826611249,-11.447129188644245,-9.875860619667986,-12.231730852826834,-11.644102086637597,-8.42506793851482,-12.143054566691674,3.394482492451872,1,9.142262816429138,2.182344239185884,1.0269318580627442,0.21022008728277652,False,mse,10000,auto,10000,3,40,0.003062106498133265,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 40, 'min_weight_fraction_leaf': 0.003062106498133265, 'n_estimators': 5000}"
-11.61334167066195,-12.052621751103649,-11.911867947779022,-21.66632742533568,-9.925590224050335,-11.703648391518707,-10.026309276556548,-12.090802164450858,-11.66560633733986,-8.36709176824331,-12.123457665673548,3.41070977158161,1,0.2521855115890503,0.06131327284185675,0.1103513240814209,0.008731736943254896,False,mse,10000,auto,10000,3,45,0.0,100,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 45, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100}"
-11.642892099035219,-12.05678444037692,-11.95413550664432,-21.846117853307426,-9.907917597022301,-11.575274244437487,-9.865196953863888,-12.391065261854092,-11.720679261895421,-8.242013541491183,-12.141816593822737,3.4878810714995625,1,0.309693717956543,0.06458142427545521,0.10677776336669922,0.0020128396899314342,False,mse,10000,auto,10000,3,45,0.0,100,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 45, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100}"
-11.684048559681553,-12.080412159086894,-12.080104053579898,-21.619450220160765,-10.07147125591095,-11.445918187333708,-9.86743746039721,-12.178098631715258,-11.643091995444944,-8.430226710188943,-12.132201658688649,3.3940528721912475,1,9.151181387901307,2.1428894538467875,1.0355024337768555,0.21915126059281914,False,mse,10000,auto,10000,3,40,0.003953357673246713,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 40, 'min_weight_fraction_leaf': 0.003953357673246713, 'n_estimators': 5000}"
-11.695629921857783,-12.063326698624998,-12.096699486491257,-21.627201479988994,-10.053908871239503,-11.447201383897491,-9.878571782837465,-12.19474532441999,-11.647692010923016,-8.398215282314272,-12.13249436818616,3.399850840997855,1,9.136128401756286,2.166970395812774,1.0408910036087036,0.21743081005489492,False,mse,10000,auto,10000,3,40,0.004025716553873351,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 40, 'min_weight_fraction_leaf': 0.004025716553873351, 'n_estimators': 5000}"
-11.697599857276206,-12.046677475010275,-12.082574161183441,-21.677941630432723,-9.9596779452676,-11.530616047820763,-9.893197613642496,-12.213980990218873,-11.632371996244036,-8.381091607526027,-12.133498667087194,3.4198500176195252,1,3.604306721687317,0.837393839506231,0.48016164302825926,0.08761368812657276,False,mse,10000,auto,10000,3,43,0.006139682059378145,2002,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 43, 'min_weight_fraction_leaf': 0.006139682059378145, 'n_estimators': 2002}"
-11.72428898955878,-12.104679208735059,-12.070975722180489,-21.67258748103101,-10.031187010056204,-11.542502808258329,-9.903497905703539,-12.183350934222108,-11.558429777004074,-8.401332246129147,-12.141528612637467,3.411396902961948,1,3.9726892948150634,0.9192455201451937,0.4876910448074341,0.09371134633052146,False,mse,10000,auto,10000,3,44,0.0,2211,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 44, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 2211}"
-11.667208261881722,-12.049043674507065,-12.00855078484793,-21.833552906466686,-10.451785485050301,-11.306200580164957,-9.936758694823085,-12.258851208927991,-11.668606953601985,-8.294826520204985,-12.17062564538899,3.4473193092184826,1,0.31086752414703367,0.06077998644672694,0.10855967998504638,0.002700350812119064,False,mse,10000,auto,10000,3,45,0.0008633847533839827,100,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 45, 'min_weight_fraction_leaf': 0.0008633847533839827, 'n_estimators': 100}"
-11.714708601615602,-12.080734841298801,-12.12400620502957,-21.6321721058368,-10.051733705179387,-11.421007711128558,-9.89701000615245,-12.201808828385676,-11.659476018179877,-8.402741327377411,-12.140795985125932,3.399785935584428,1,9.178390741348267,2.1512898574500587,1.0264360427856445,0.2152479190856623,False,mse,10000,auto,10000,3,39,0.004296634727122955,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 39, 'min_weight_fraction_leaf': 0.004296634727122955, 'n_estimators': 5000}"
-11.680057035609918,-12.090051171851169,-12.060180429017981,-21.669603462149766,-9.925611549307757,-11.488756083536916,-9.9340691778975,-12.190695809367526,-11.62095872104481,-8.347651035653682,-12.122737055195188,3.421763670104101,1,4.669677567481995,1.0921462389408272,0.5619395971298218,0.13048219184178042,False,mse,10000,auto,8440,3,42,0.009192184448799053,2612,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 8440, 'min_samples_leaf': 3, 'min_samples_split': 42, 'min_weight_fraction_leaf': 0.009192184448799053, 'n_estimators': 2612}"
-11.677199346085935,-12.033265410373868,-12.114191802165667,-21.651439149155255,-9.832730392099691,-11.499710441526915,-9.909284294024753,-12.176483092243096,-11.64539033223797,-8.398398121188881,-12.115522825123948,3.4184105452447566,1,4.523434901237488,1.0156927538021463,0.5438169240951538,0.1297887726271987,False,mse,10000,auto,10000,3,41,0.009883216735615156,2484,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 41, 'min_weight_fraction_leaf': 0.009883216735615156, 'n_estimators': 2484}"
-11.674125158943866,-12.063850186932147,-12.088838547058723,-21.582885727396274,-10.082541059390408,-11.424654593313717,-9.898755599019276,-12.19260329123527,-11.704484454039475,-8.423900306901764,-12.135644594701205,3.3814088545292145,1,9.177125191688537,2.167040237229349,1.0157180547714233,0.20957224385821185,False,mse,10000,auto,10000,3,39,0.0062143121265993174,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 39, 'min_weight_fraction_leaf': 0.0062143121265993174, 'n_estimators': 5000}"
-11.671719858273784,-12.136168252985168,-12.084042124042837,-21.67219996242009,-9.98912676714409,-11.503969619521662,-9.894945788937218,-12.165541496804405,-11.645792108731664,-8.390325671068233,-12.137530279722762,3.41565454723739,1,4.564301466941833,1.0331229945882165,0.5518538951873779,0.135953559851925,False,mse,10000,auto,10000,3,41,0.010870866624714681,2483,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 41, 'min_weight_fraction_leaf': 0.010870866624714681, 'n_estimators': 2483}"
-11.701348432374157,-12.067003900611688,-12.065538619089558,-21.679537101005778,-9.914839891113257,-11.491954973266006,-9.897367301277926,-12.171771407536518,-11.655978028743085,-8.383372112207486,-12.124820103898996,3.422923666602046,1,4.483552503585815,1.0233088997924484,0.5429384231567382,0.12710865509039404,False,mse,10000,auto,10000,3,42,0.009857845337360905,2446,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 42, 'min_weight_fraction_leaf': 0.009857845337360905, 'n_estimators': 2446}"
-11.69719517516252,-12.036401124542536,-12.094982841912493,-21.593727216828356,-10.071183910743905,-11.423857508678175,-9.872430822059538,-12.225479388819638,-11.689408637674275,-8.392920197500061,-12.131805339081765,3.3902906243779385,1,9.036008048057557,2.0983281089120505,1.0213028907775878,0.2110863563234515,False,mse,10000,auto,3447,3,39,0.006130800291422343,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 3447, 'min_samples_leaf': 3, 'min_samples_split': 39, 'min_weight_fraction_leaf': 0.006130800291422343, 'n_estimators': 5000}"
-11.708980691883891,-12.08100139874671,-12.097808731247177,-21.633755302315,-10.07166614939203,-11.432976302029223,-9.85487820564061,-12.224437099988835,-11.688825915296546,-8.389459406575353,-12.14060532561956,3.4026972733273144,1,9.199262428283692,2.1982829815125933,1.042604660987854,0.21988758182726723,False,mse,10000,auto,10000,3,39,0.006520039547174754,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 39, 'min_weight_fraction_leaf': 0.006520039547174754, 'n_estimators': 5000}"
-11.691191975824932,-12.055597520052597,-12.124658540957224,-21.63216302419741,-10.102671929474756,-11.400585025802613,-9.883932902090658,-12.189790454381287,-11.682926712409305,-8.425105259789369,-12.141122560904419,3.3955345216863435,1,9.2247145652771,2.1988663916135236,1.0548999309539795,0.2267536102260337,False,mse,10000,auto,10000,3,39,0.005882370685101327,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 39, 'min_weight_fraction_leaf': 0.005882370685101327, 'n_estimators': 5000}"
-11.688000116457061,-12.093912097457777,-12.104224228572686,-21.564475534466588,-10.08989343367432,-11.664460798023352,-10.026546639215228,-12.146098854222684,-11.518505275000443,-8.27865107570145,-12.139550206498944,3.382056894746727,1,3.839706301689148,0.8540285853830911,0.5074888467788696,0.10967385565127859,False,mse,10000,auto,10,3,42,0.00988889889738547,2339,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10, 'min_samples_leaf': 3, 'min_samples_split': 42, 'min_weight_fraction_leaf': 0.00988889889738547, 'n_estimators': 2339}"
-11.698871042964951,-12.06085806146211,-12.102389010924483,-21.61818310510963,-10.05165922595846,-11.441982391163444,-9.85299910485337,-12.203245877849735,-11.703965387475089,-8.41175368384131,-12.136682774876506,3.396980533916651,1,9.193738889694213,2.19930968099332,1.0349592208862304,0.2145697282375703,False,mse,10000,auto,10000,3,39,0.006109900886523045,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 39, 'min_weight_fraction_leaf': 0.006109900886523045, 'n_estimators': 5000}"
-11.697266997866203,-12.05667308557475,-12.0653121683977,-21.615019730124104,-10.159398413139275,-11.41884294977844,-9.866222438643334,-12.183097414828245,-11.684784318030493,-8.420245060014457,-12.138940984963202,3.388516160920834,1,9.376761531829834,1.8217007525530649,1.0350157022476196,0.2141705422507082,False,mse,10000,auto,10000,3,39,0.006120780316159782,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 39, 'min_weight_fraction_leaf': 0.006120780316159782, 'n_estimators': 5000}"
