split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_min_weight_fraction_leaf,param_n_estimators,params
-11.561528512167314,-12.060883924654036,-12.047716838852214,-21.673406367384008,-10.14650500486836,-11.61784115240966,-9.956374388245452,-12.141243386392839,-11.507910250991475,-8.386162453986817,-12.13198978198871,3.4050192289664953,1,14.917052960395813,1.9455926935398622,1.7379894018173219,0.15608063040027673,False,mse,8643,auto,10000,7,42,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8643, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 7, 'min_samples_split': 42, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.496508656212859,-12.24316976347691,-12.293560384722419,-21.712021740220194,-10.306356491630815,-11.667557110948552,-10.027774387483815,-12.40501630524253,-11.651451059750732,-8.358630907545582,-12.238333549398506,3.403504441282574,1,0.335089898109436,0.024732231249901482,0.10697605609893798,0.0024524100284658494,False,mse,8714,auto,10000,7,38,0.0,100,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8714, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 7, 'min_samples_split': 38, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100}"
-11.614140273151836,-12.117709088059186,-12.002135966977084,-21.844443754028518,-10.253289464734632,-11.746403878635435,-10.04244904372849,-12.276136795989675,-11.457787095280882,-8.337750132523544,-12.191401043915363,3.4459804573774595,1,12.17249755859375,2.49856966533976,1.2763686418533324,0.14111434227686354,False,mse,8521,auto,10000,4,57,0.0,3875,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8521, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 4, 'min_samples_split': 57, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 3875}"
-11.58875864311091,-12.071722442007626,-12.004964716454598,-21.759176117192943,-10.19071452116324,-11.631621025716187,-10.010507880996737,-12.228756311659312,-11.533311534800198,-8.346540783288745,-12.158614697485826,3.426875656841301,1,9.772351408004761,1.8489933631993192,1.1055668354034425,0.1567208504488807,False,mse,8684,auto,2751,6,47,0.0,3320,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8684, 'max_features': 'auto', 'max_leaf_nodes': 2751, 'min_samples_leaf': 6, 'min_samples_split': 47, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 3320}"
-11.553661758364353,-12.023752657577607,-12.027137047930314,-21.6740879270468,-10.288725090999915,-11.63336285709079,-9.9618040655689,-12.200347198873365,-11.492271637827326,-8.41686724586822,-12.149206052646013,3.393793769818405,1,11.077012944221497,1.7553620211505978,1.3788989067077637,0.22785952832267947,False,mse,8597,auto,10000,6,43,0.02316902333736905,3932,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8597, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 43, 'min_weight_fraction_leaf': 0.02316902333736905, 'n_estimators': 3932}"
-11.585997942500986,-12.085281029895766,-11.981694891149957,-21.786798804537117,-10.23819361246607,-11.637395697897148,-9.985161697475952,-12.170680640621729,-11.510968411295403,-8.377851364394228,-12.158218136951794,3.4305507207181316,1,9.379988956451417,1.2131773780688124,1.1302185535430909,0.1750661487694386,False,mse,9109,auto,10000,6,47,0.0,3214,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 9109, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 47, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 3214}"
-11.589758381948588,-11.973821215000765,-12.182579676745002,-21.656625232589192,-10.309703841511725,-11.449124496909821,-9.907717836538774,-12.252412182888126,-11.766028108530355,-8.477025528102272,-12.178479936099995,3.3831602195025745,1,14.05349259376526,2.545373778569379,1.7568028450012207,0.35711489513635347,False,mse,8662,auto,10000,7,33,0.0,4388,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8662, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 7, 'min_samples_split': 33, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 4388}"
-11.568602344832692,-12.073510165451907,-11.987414801064858,-21.750557075181725,-10.162479283129038,-11.63560632987373,-9.951029079265522,-12.18118194295355,-11.533953116184064,-8.344538834945128,-12.140944843901616,3.4302662544401503,1,11.28386619091034,2.210068155555248,1.3014734506607055,0.21641478640270792,False,mse,8060,auto,10000,6,46,0.0,3696,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8060, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 46, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 3696}"
-11.576742660377482,-12.040062025066863,-11.995290583349353,-21.786213577731992,-10.349954742877596,-11.645652929383127,-9.953477569402473,-12.189493599715169,-11.511792896102119,-8.385661405846976,-12.16575512785667,3.4254375910013906,1,13.945895171165466,2.3792594145665173,2.1407117366790773,0.44014645116288437,False,mse,8829,auto,10000,6,46,0.0,3278,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8829, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 46, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 3278}"
-11.623638741359741,-12.049638803591598,-12.013115710959998,-21.721663665569427,-10.17928475164057,-11.621990568827288,-9.942748662326698,-12.158976116738119,-11.503364007138243,-8.413907800109428,-12.144969953489573,3.4138572048075866,1,14.314017009735107,3.363718306453942,1.5745943069458008,0.4854206420542174,False,mse,7989,auto,10000,6,45,0.0,3925,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 7989, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 45, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 3925}"
-11.71487626136499,-12.074344140582571,-12.095671616123866,-21.628728317198977,-10.178251425829806,-11.468541492604169,-9.869209696943885,-12.228036906565029,-11.636743305300133,-8.439768926585067,-12.155718115946518,3.3883882701895467,1,17.31187024116516,2.36835538927838,2.16650812625885,0.49816072403584993,False,mse,10000,auto,10000,4,38,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 4, 'min_samples_split': 38, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.623100870775588,-12.043857602745621,-12.06863597517918,-21.644356080047345,-10.329205725427421,-11.533168029526923,-9.879735353486897,-12.188185428538345,-11.558504771402873,-8.417588363837096,-12.151065525346542,3.387388246335883,1,12.01972553730011,1.7452732754822227,1.3605180740356446,0.19834382106304665,False,mse,10000,auto,10000,6,40,0.0,3373,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 40, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 3373}"
-11.568751819493713,-12.030607669005526,-12.036655306075765,-21.73513421910439,-10.157383873518992,-11.622523663756812,-9.955492781138068,-12.161350380511418,-11.550199007624188,-8.367812828603034,-12.140608860003136,3.423183059348589,1,17.108919167518614,8.27805252961786,1.284856390953064,0.2433992289886914,False,mse,8302,auto,6860,6,45,0.0,3503,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8302, 'max_features': 'auto', 'max_leaf_nodes': 6860, 'min_samples_leaf': 6, 'min_samples_split': 45, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 3503}"
-11.605954080233051,-12.090070438741114,-11.979613883938349,-21.755396873580278,-10.271115719621854,-11.669628223869875,-9.956317971734727,-12.206428448710064,-11.486485287896189,-8.363705767576798,-12.160724979584398,3.422789549234714,1,12.897777676582336,3.385747674153257,1.2848413705825805,0.21236280404049826,False,mse,8397,auto,10000,6,46,0.0,3445,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8397, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 46, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 3445}"
-11.608885856963813,-12.056358491529613,-12.023910580830192,-21.68229380444532,-10.194499505567267,-11.606716515811168,-9.890998431038367,-12.212816331293219,-11.542417322532376,-8.425623262331259,-12.146495464799862,3.4035942184561336,1,10.21426887512207,1.3827583405820951,1.2143191814422607,0.2384576817681052,False,mse,9375,auto,10000,6,42,0.0,3135,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 9375, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 42, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 3135}"
-11.550357925786125,-12.036902526145987,-12.02126697689702,-21.73209436459136,-10.240476760777126,-11.693439204959336,-9.96994543551044,-12.149280596213753,-11.492614125875436,-8.401070715242774,-12.15076827347993,3.4133885645048303,1,16.695160484313966,5.223709012280242,1.6397971630096435,0.2270901802974666,False,mse,8196,auto,10000,6,45,0.026882929670339884,4793,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8196, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 45, 'min_weight_fraction_leaf': 0.026882929670339884, 'n_estimators': 4793}"
-11.606882388848547,-12.059200647639356,-12.053254400921361,-21.75208609044072,-10.110097417442907,-11.631059217194629,-9.930292004053424,-12.188926753852288,-11.538329334385095,-8.426674611614962,-12.151690189852332,3.4254201727321005,1,11.106222987174988,1.6180018725077434,1.31423659324646,0.16132530494509903,False,mse,8034,auto,10000,6,45,0.0,4020,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8034, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 45, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 4020}"
-11.604133725616101,-12.066922372243706,-12.022703701053937,-21.69475946814646,-10.096975894793427,-11.601130864383984,-9.927033699325971,-12.191476843183603,-11.547717288354255,-8.417627961862921,-12.138953750951586,3.4114959229989856,1,15.857072782516479,6.401025728289858,1.453617024421692,0.26509112918445243,False,mse,8640,auto,10000,6,42,0.0,3835,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8640, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 42, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 3835}"
-11.595076348962472,-12.064236464763535,-12.029204515481002,-21.71749802614938,-10.263130392306856,-11.619144236109024,-9.949404406903112,-12.155966800626242,-11.51255762598504,-8.428310043300066,-12.15568108071699,3.406107795608,1,21.21769325733185,7.030585518462508,1.5191707611083984,0.2974989111701728,False,mse,8948,auto,10000,6,44,0.019211795669160096,4140,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8948, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 44, 'min_weight_fraction_leaf': 0.019211795669160096, 'n_estimators': 4140}"
-11.645955362465081,-12.02050403569495,-12.0482583927983,-21.648865055623727,-10.05197075444392,-11.545055843602547,-9.89717789475483,-12.18037530217146,-11.581088403692231,-8.358236236092484,-12.119738601023972,3.4092844426240227,1,17.29656958580017,5.051920189183109,1.7058531522750855,0.39014576050528293,False,mse,8927,auto,10000,5,42,0.0,3780,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8927, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 5, 'min_samples_split': 42, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 3780}"
-11.831527097275336,-12.253260187619503,-12.618625268881452,-23.086833771510516,-8.999462237093692,-11.09808101523469,-10.682473169678653,-12.447199006969715,-11.150299913649539,-8.324801085548634,-12.273203663237124,3.8789219934355,1,27.171833157539368,5.163077463402573,2.0585267543792725,0.7607091519906326,False,mae,8796,auto,10000,5,44,0.0,4184,"{'bootstrap': False, 'criterion': 'mae', 'max_depth': 8796, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 5, 'min_samples_split': 44, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 4184}"
-11.671534781265802,-12.099342079447752,-12.081010429983913,-21.67053794000269,-9.991625293546448,-11.526522527824932,-9.887003153108207,-12.182651737084257,-11.629612170712297,-8.372061974232519,-12.133279413421333,3.4173872623541124,1,19.48717782497406,4.4556964889953905,2.3705501556396484,0.7447909606122244,False,mse,8887,auto,10000,4,41,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8887, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 4, 'min_samples_split': 41, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.673550502245739,-12.088817644526028,-12.081861804120813,-21.62832902425434,-10.186141603166877,-11.505155048787245,-9.898282583618702,-12.18910806200563,-11.614873649391548,-8.447826192271688,-12.153622317855113,3.3851516324350963,1,20.722900366783144,5.663671466143311,1.8377167224884032,0.38663894851847946,False,mse,8879,auto,7641,4,40,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8879, 'max_features': 'auto', 'max_leaf_nodes': 7641, 'min_samples_leaf': 4, 'min_samples_split': 40, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.677579357428069,-12.10352152529046,-12.023779550451934,-21.718486416382603,-10.105051356913304,-11.56907729332663,-9.946169659216068,-12.18435793222922,-11.558392507578363,-8.35514948309857,-12.14640297062171,3.4224577063490194,1,21.578054308891296,5.166677763071937,2.478670072555542,0.7302060431155157,False,mse,8535,auto,10000,4,45,0.0,4437,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8535, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 4, 'min_samples_split': 45, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 4437}"
-11.652492940242816,-12.11513058314048,-12.056637179880298,-21.72552402825121,-10.052338454818157,-11.580645593256637,-9.928955547513356,-12.17426001432732,-11.575536399800527,-8.379302998085464,-12.146246536841705,3.4259168510245974,1,22.38428192138672,12.001692794195543,1.5174328327178954,0.1641034845811951,False,mse,10000,auto,10000,4,44,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 4, 'min_samples_split': 44, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.685510159491287,-12.05087740025544,-12.055396857583624,-21.70823930844093,-10.09331960395684,-11.549280093911248,-9.922740589071921,-12.205728188425605,-11.568516280710902,-8.340410511265928,-12.140234705130963,3.423448075965391,1,13.235854196548463,1.993382363921855,1.5664881467819214,0.1844947123357919,False,mse,10000,auto,10000,4,44,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 4, 'min_samples_split': 44, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.680709310845769,-12.103922669192063,-12.059934042333293,-21.6800210903331,-10.052854343137108,-11.569615037413291,-9.918157151261932,-12.193010473865918,-11.617992818752201,-8.3721520981476,-12.146910735078068,3.413565303309571,1,21.657788467407226,6.052893351086016,2.4051630020141603,0.43729599089220966,False,mse,9134,auto,10000,4,43,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 9134, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 4, 'min_samples_split': 43, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.747590674733445,-12.062618950496134,-12.244987057505716,-21.580202000181394,-10.094703979539716,-11.346925618518533,-9.818655287319732,-12.302236230153621,-11.720070471632352,-8.501779304503932,-12.16426336341136,3.377832353550691,1,17.19732587337494,1.2528148666537433,2.6136057138442994,0.6864694042066639,False,mse,10000,auto,10000,3,34,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 34, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.648601199552722,-12.046626915493983,-12.088217167419305,-21.67944075408112,-10.175780228865438,-11.560011273376245,-9.916928191585068,-12.197160843717187,-11.536526316125622,-8.36722611360104,-12.143970652011943,3.408601956174986,1,11.095257878303528,1.9372680738292873,1.3726099491119386,0.22529722045902806,False,mse,9038,auto,10000,5,43,0.0,3925,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 9038, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 5, 'min_samples_split': 43, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 3925}"
-11.64426610355991,-12.062951077320811,-12.094988028732795,-21.63729129091507,-10.263777806353541,-11.48176322286515,-9.899333294870903,-12.293716521305726,-11.617196544889216,-8.4708692616452,-12.168742927089175,3.38177753762949,1,18.679308819770814,7.644366285242702,1.5212190628051758,0.15999829245489322,False,mse,10000,auto,10000,6,37,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 37, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.666545204070117,-12.05226201517711,-12.07112644938746,-21.670871154397425,-10.04639121324405,-11.56354101416945,-9.911988701995224,-12.190464619209289,-11.624774286893356,-8.361547062111487,-12.137943045639936,3.4131886775157443,1,12.491786766052247,1.9134904956117629,1.4752371072769166,0.18546191447594873,False,mse,8604,auto,10000,4,43,0.0,4714,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8604, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 4, 'min_samples_split': 43, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 4714}"
-11.662726147409256,-12.073959995799212,-12.065196400287018,-21.693323663421225,-10.130833772707245,-11.581548980165191,-9.928147064360214,-12.184735584124718,-11.594319693548652,-8.372951806884451,-12.150939924919196,3.4122980075950813,1,23.24786686897278,7.912193244667636,2.63902862071991,1.2451581533823841,False,mse,8974,auto,10000,4,43,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8974, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 4, 'min_samples_split': 43, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.652816572444971,-12.070150093620382,-12.075028907191317,-21.678940469045315,-10.066338002051324,-11.541042228398192,-9.905194733351726,-12.198868543533925,-11.6295192328803,-8.416200388307573,-12.145397931237872,3.4092325811544857,1,11.397378706932068,2.0651697854431537,1.1639118194580078,0.20369026757390038,False,mse,9136,auto,10000,5,41,0.0,3348,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 9136, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 5, 'min_samples_split': 41, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 3348}"
-11.645172370738964,-12.043024877708518,-12.030000945357688,-21.722829881770487,-10.104823555915136,-11.631907687218689,-9.944107781235259,-12.179966599708301,-11.552460326881585,-8.361776969272539,-12.143631912703215,3.422799176325147,1,20.49590618610382,4.327830167448862,1.6547862768173218,0.22217196410603587,False,mse,8562,auto,10000,5,45,0.0,4870,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8562, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 5, 'min_samples_split': 45, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 4870}"
-11.65226948723055,-12.065044531990694,-12.088730619412495,-21.713056503769447,-10.10186460505238,-11.552307459392276,-9.942736209955063,-12.181147239955886,-11.55865225739205,-8.385129139136026,-12.146317604442375,3.418602018665835,1,11.60808424949646,2.374552264564694,1.2552462577819825,0.18560129745539242,False,mse,9210,auto,10000,4,44,0.0,3323,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 9210, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 4, 'min_samples_split': 44, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 3323}"
-11.680041993440195,-12.056452302013586,-12.04910016184768,-21.639697123287444,-10.221936385120529,-11.499381130996769,-9.89635776035366,-12.202814443389988,-11.606888626224139,-8.412103096030092,-12.148746640220748,3.390601817750248,1,17.607268166542053,3.5465604110661353,1.9821890354156495,0.41666855038731637,False,mse,8866,auto,10000,5,40,0.0,4658,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8866, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 5, 'min_samples_split': 40, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 4658}"
-11.658735351395354,-12.083434810842444,-12.061705521546564,-21.69509868522458,-10.096736947281826,-11.585895182790436,-9.92313879446573,-12.167517002976215,-11.544162838081855,-8.357362247076912,-12.13962895285216,3.4176756000955417,1,12.982879114151,0.6365389155396197,1.413546895980835,0.07279329659236806,False,mse,8721,auto,10000,5,43,0.0,4189,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8721, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 5, 'min_samples_split': 43, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 4189}"
-11.649597146124446,-12.065688392173046,-12.063239484310522,-21.680250641259533,-10.071171933472332,-11.570036685609805,-9.930567635018232,-12.172480437734059,-11.567282945401468,-8.375546432449694,-12.136671940753928,3.4126043914189523,1,15.771394515037537,3.530834023815167,1.6734795570373535,0.28140592402641734,False,mse,8901,auto,10000,5,42,0.0,4777,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8901, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 5, 'min_samples_split': 42, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 4777}"
-11.648652578069713,-12.030508062155032,-12.091885527728635,-21.64905240663233,-10.271745499125817,-11.470090244502058,-9.875353239230689,-12.239207190528898,-11.547435310257445,-8.495707462907104,-12.154287641996765,3.3848936414832442,1,22.25308790206909,10.748647577007581,2.2439060688018797,0.31671498768549267,False,mse,9115,auto,10000,6,37,0.0,4103,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 9115, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 37, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 4103}"
-11.698493155549047,-12.037031563602756,-12.059069693863222,-21.687587178609153,-10.026336738295107,-11.505685346448045,-9.904523820496419,-12.181120180147476,-11.62688537160488,-8.353213599085173,-12.130117029868758,3.421157865769417,1,15.431615400314332,3.058829632863269,1.7106758117675782,0.2444297503852565,False,mse,10000,auto,10000,3,43,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 43, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.696249889363871,-12.050221607628785,-12.028127142157338,-21.681816832363964,-10.046771066761796,-11.536332046677622,-9.920478404468497,-12.178516538980082,-11.598889274953263,-8.347709150027509,-12.130608435216319,3.4177797137509867,1,18.67369134426117,5.8924425285732855,2.607689642906189,1.3321227465362964,False,mse,10000,auto,10000,3,45,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 45, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.668703855585257,-12.06153430173245,-12.003724702712042,-21.734550487025068,-10.122866498979274,-11.600147232442504,-9.949574166572798,-12.189834008189546,-11.511955786711157,-8.373131661786847,-12.143771693967869,3.424382377563168,1,19.31368522644043,8.664863648529677,1.5151405096054078,0.15836360786830186,False,mse,10000,auto,10000,3,48,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 48, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.676203934588145,-12.082171044781182,-12.050366105280478,-21.70024789562657,-10.062045895363168,-11.544759480169606,-9.929798748651203,-12.179020406815189,-11.594447749776343,-8.321841190580953,-12.136314320242088,3.4243679132727194,1,13.346811223030091,2.1310477508842665,1.515826678276062,0.16465919850635105,False,mse,10000,auto,10000,3,45,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 45, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.679279695682713,-12.055158813743232,-12.037840724899311,-21.68460544439062,-9.991166250711618,-11.553074310922401,-9.93172834316251,-12.182239066211507,-11.591521743321303,-8.316776807370024,-12.12435929568984,3.4247379306328853,1,13.382661247253418,2.0544207054947843,1.5979938983917237,0.19753312101791318,False,mse,10000,auto,4686,3,45,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 4686, 'min_samples_leaf': 3, 'min_samples_split': 45, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.615597129719237,-12.07595554612327,-12.011117944989346,-21.69406957307666,-10.159714002163586,-11.697145784372815,-9.990746894221838,-12.181451899781964,-11.544749956876906,-8.278978743085705,-12.146958113977215,3.4172073280057598,1,12.563353681564331,2.172050274335258,1.5395952463150024,0.1798355905993461,False,mse,10000,auto,10,3,46,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10, 'min_samples_leaf': 3, 'min_samples_split': 46, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.668780948799114,-12.055370023014987,-11.991351321279168,-21.76458698956322,-10.205354256399021,-11.635711228681496,-9.969708027939104,-12.202948035462478,-11.491890950996247,-8.35843173022899,-12.156678039435981,3.4283236972583704,1,19.743711161613465,9.130860875062938,1.5471072912216186,0.18420562154635745,False,mse,10000,auto,10000,3,50,0.0,4969,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 50, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 4969}"
-11.64351487341313,-12.11817296118183,-12.046439173973464,-21.68612310007783,-10.055317574479012,-11.698708776426024,-10.024787537093149,-12.169360698985479,-11.539682129019237,-8.286958674610508,-12.148859041778332,3.417738656572271,1,18.26887443065643,7.296162066670327,1.7005192279815673,0.07968007861823356,False,mse,10000,auto,10,3,47,0.0,4999,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10, 'min_samples_leaf': 3, 'min_samples_split': 47, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 4999}"
